MGNT,D,20190322,000000,3739.0000000,3752.0000000,3672.5000000,3688.0000000,223293
MGNT,D,20190325,000000,3678.5000000,3734.0000000,3673.5000000,3715.5000000,275441
MGNT,D,20190326,000000,3719.0000000,3806.0000000,3711.0000000,3760.0000000,401957
MGNT,D,20190327,000000,3758.0000000,3777.0000000,3698.0000000,3700.0000000,154872
MGNT,D,20190328,000000,3722.5000000,3723.5000000,3674.0000000,3689.0000000,181321
MGNT,D,20190329,000000,3691.5000000,3723.0000000,3610.0000000,3640.0000000,431832
MGNT,D,20190401,000000,3698.0000000,3720.0000000,3671.0000000,3690.5000000,313753
MGNT,D,20190402,000000,3696.0000000,3708.5000000,3651.5000000,3680.0000000,268293
MGNT,D,20190403,000000,3691.5000000,3742.0000000,3690.0000000,3715.0000000,223685
MGNT,D,20190404,000000,3714.0000000,3719.5000000,3655.0000000,3666.0000000,260919
MGNT,D,20190405,000000,3670.0000000,3674.0000000,3600.0000000,3610.0000000,300892
MGNT,D,20190408,000000,3617.5000000,3658.5000000,3584.0000000,3652.0000000,302762
MGNT,D,20190409,000000,3657.0000000,3659.0000000,3603.5000000,3610.0000000,119612
MGNT,D,20190410,000000,3614.0000000,3625.5000000,3560.5000000,3560.5000000,300558
MGNT,D,20190411,000000,3576.0000000,3578.0000000,3543.5000000,3548.0000000,170743
MGNT,D,20190412,000000,3561.5000000,3602.0000000,3547.0000000,3550.5000000,178488
MGNT,D,20190415,000000,3551.0000000,3566.5000000,3500.0000000,3500.0000000,157437
MGNT,D,20190416,000000,3511.0000000,3514.0000000,3443.5000000,3496.0000000,319109
MGNT,D,20190417,000000,3505.0000000,3585.0000000,3504.0000000,3581.0000000,280765
MGNT,D,20190418,000000,3583.5000000,3600.0000000,3542.0000000,3595.0000000,152468
MGNT,D,20190419,000000,3595.0000000,3635.0000000,3590.0000000,3597.0000000,97668
MGNT,D,20190422,000000,3607.5000000,3612.5000000,3565.5000000,3578.5000000,105070
MGNT,D,20190423,000000,3568.5000000,3679.5000000,3565.0000000,3675.0000000,316674
MGNT,D,20190424,000000,3668.0000000,3678.0000000,3623.5000000,3639.5000000,181917
MGNT,D,20190425,000000,3650.5000000,3718.0000000,3641.5000000,3649.5000000,294517
MGNT,D,20190426,000000,3653.0000000,3670.0000000,3575.5000000,3590.0000000,284847
MGNT,D,20190429,000000,3564.5000000,3632.5000000,3500.0000000,3630.5000000,247380
MGNT,D,20190430,000000,3631.5000000,3724.5000000,3545.0000000,3720.0000000,753249
MGNT,D,20190502,000000,3704.5000000,3774.0000000,3680.5000000,3746.0000000,303256
MGNT,D,20190503,000000,3750.0000000,3799.0000000,3750.0000000,3795.0000000,197838
MGNT,D,20190506,000000,3760.0000000,3772.0000000,3711.5000000,3758.5000000,201858
MGNT,D,20190507,000000,3750.5000000,3864.5000000,3750.5000000,3781.0000000,366735
MGNT,D,20190508,000000,3781.0000000,3831.0000000,3755.5000000,3815.0000000,232641
MGNT,D,20190510,000000,3768.0000000,3780.0000000,3696.5000000,3710.0000000,265104
MGNT,D,20190513,000000,3685.0000000,3752.0000000,3675.0000000,3730.0000000,234001
MGNT,D,20190514,000000,3730.0000000,3803.5000000,3729.5000000,3795.0000000,354014
MGNT,D,20190515,000000,3801.0000000,3808.0000000,3728.0000000,3728.5000000,170071
MGNT,D,20190516,000000,3737.5000000,3740.5000000,3687.0000000,3700.0000000,171953
MGNT,D,20190517,000000,3703.0000000,3754.5000000,3680.0000000,3700.0000000,191828
MGNT,D,20190520,000000,3700.5000000,3710.0000000,3645.0000000,3659.0000000,136346
MGNT,D,20190521,000000,3659.0000000,3671.0000000,3604.0000000,3619.0000000,260925
MGNT,D,20190522,000000,3619.0000000,3650.0000000,3590.5000000,3616.0000000,182799
MGNT,D,20190523,000000,3616.0000000,3637.0000000,3544.5000000,3552.0000000,241991
MGNT,D,20190524,000000,3564.5000000,3594.0000000,3556.0000000,3565.0000000,247805
MGNT,D,20190527,000000,3578.5000000,3629.0000000,3570.0000000,3615.0000000,130837
MGNT,D,20190528,000000,3620.0000000,3659.0000000,3612.5000000,3630.0000000,251927
MGNT,D,20190529,000000,3635.0000000,3689.5000000,3630.5000000,3670.0000000,182324
MGNT,D,20190530,000000,3685.0000000,3695.0000000,3655.5000000,3673.5000000,107644
MGNT,D,20190531,000000,3665.0000000,3738.5000000,3642.5000000,3738.5000000,227137
